iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
68,9.30650371e-13,3.50440966e+02,4.43831943e-06,8.43404177e-28,4.04198143e-13,3.76554910e+14,4.79246077e+14,9.30650371e-13,3.50440966e+02,4.43831943e-06,3.76554910e+14,1.00000000e+00,1.00000000e+00
69,3.71979211e-12,1.71673064e+03,1.86265931e-05,8.43433817e-28,4.04218640e-13,4.61512522e+14,4.79253537e+14,3.71979211e-12,1.71673064e+03,1.86265931e-05,4.61512522e+14,1.00000000e+00,1.00000000e+00
70,5.85934948e-13,2.02324725e+02,2.74297352e-06,8.43443526e-28,4.04225456e-13,3.45302368e+14,4.79256102e+14,5.85934948e-13,2.02324725e+02,2.74297352e-06,3.45302368e+14,1.00000000e+00,1.00000000e+00
71,4.43107852e-13,1.76079627e+02,2.13908848e-06,8.43452319e-28,4.04241740e-13,3.97374199e+14,4.79270412e+14,4.43107852e-13,1.76079627e+02,2.13908848e-06,3.97374199e+14,1.00000000e+00,1.00000000e+00
72,6.15572156e-13,2.53056750e+02,2.99534740e-06,8.43458645e-28,4.04255953e-13,4.11091936e+14,4.79283668e+14,6.15572156e-13,2.53056750e+02,2.99534740e-06,4.11091936e+14,1.00000000e+00,1.00000000e+00
73,8.16500177e-13,3.59659776e+02,4.04040331e-06,8.43454163e-28,4.04264277e-13,4.40489526e+14,4.79296083e+14,8.16500177e-13,3.59659776e+02,4.04040331e-06,4.40489526e+14,1.00000000e+00,1.00000000e+00
74,4.29724900e-13,1.58379096e+02,2.03973948e-06,8.43413709e-28,4.04262097e-13,3.68559270e+14,4.79316489e+14,4.29724900e-13,1.58379096e+02,2.03973948e-06,3.68559270e+14,1.00000000e+00,1.00000000e+00
75,3.97926066e-13,1.60675417e+02,1.92812941e-06,8.43384861e-28,4.04262418e-13,4.03782085e+14,4.79333264e+14,3.97926066e-13,1.60675417e+02,1.92812941e-06,4.03782085e+14,1.00000000e+00,1.00000000e+00
76,7.88945226e-13,3.96700898e+02,4.04203687e-06,8.43361377e-28,4.04252873e-13,5.02824385e+14,4.79335293e+14,7.88945226e-13,3.96700898e+02,4.04203687e-06,5.02824385e+14,1.00000000e+00,1.00000000e+00
77,2.36595755e-13,9.28091534e+01,1.13876902e-06,8.43329308e-28,4.04239943e-13,3.92268886e+14,4.79338189e+14,2.36595755e-13,9.28091534e+01,1.13876902e-06,3.92268886e+14,1.00000000e+00,1.00000000e+00
78,1.57768305e-13,6.28588579e+01,7.62086489e-07,8.43319768e-28,4.04240691e-13,3.98425132e+14,4.79344499e+14,1.57768305e-13,6.28588579e+01,7.62086489e-07,3.98425132e+14,1.00000000e+00,1.00000000e+00
79,1.83438913e-13,8.31138300e+01,9.14220752e-07,8.43306112e-28,4.04251307e-13,4.53087236e+14,4.79364849e+14,1.83438913e-13,8.31138300e+01,9.14220752e-07,4.53087236e+14,1.00000000e+00,1.00000000e+00
80,1.16827874e-12,5.77752766e+02,5.95831441e-06,8.43316753e-28,4.04260563e-13,4.94533322e+14,4.79369776e+14,1.16827874e-12,5.77752766e+02,5.95831441e-06,4.94533322e+14,1.00000000e+00,1.00000000e+00
81,1.50486933e-13,5.22289555e+01,7.05228630e-07,8.43329366e-28,4.04269408e-13,3.47066383e+14,4.79373095e+14,1.50486933e-13,5.22289555e+01,7.05228630e-07,3.47066383e+14,1.00000000e+00,1.00000000e+00
82,1.19358372e-13,4.40549135e+01,5.66728823e-07,8.43348952e-28,4.04286047e-13,3.69097809e+14,4.79381692e+14,1.19358372e-13,4.40549135e+01,5.66728823e-07,3.69097809e+14,1.00000000e+00,1.00000000e+00
83,1.66350259e-13,6.86698807e+01,8.10251770e-07,8.43377928e-28,4.04311238e-13,4.12802968e+14,4.79395091e+14,1.66350259e-13,6.86698807e+01,8.10251770e-07,4.12802968e+14,1.00000000e+00,1.00000000e+00
84,3.41908086e-13,1.80325713e+02,1.77529817e-06,8.43419106e-28,4.04345131e-13,5.27409912e+14,4.79411870e+14,3.41908086e-13,1.80325713e+02,1.77529817e-06,5.27409912e+14,1.00000000e+00,1.00000000e+00
85,2.73939724e-13,1.23684500e+02,1.36403966e-06,8.43415598e-28,4.04342177e-13,4.51502607e+14,4.79410362e+14,2.73939724e-13,1.23684500e+02,1.36403966e-06,4.51502607e+14,1.00000000e+00,1.00000000e+00
86,6.41429377e-14,2.33674874e+01,3.03695997e-07,8.43417771e-28,4.04342977e-13,3.64303354e+14,4.79410075e+14,6.41429377e-14,2.33674874e+01,3.03695997e-07,3.64303354e+14,1.00000000e+00,1.00000000e+00
87,6.72747523e-14,2.92434502e+01,3.31809847e-07,8.43434089e-28,4.04353311e-13,4.34686851e+14,4.79413052e+14,6.72747523e-14,2.92434502e+01,3.31809847e-07,4.34686851e+14,1.00000000e+00,1.00000000e+00
88,1.09318046e-13,5.08204970e+01,5.48437234e-07,8.43479757e-28,4.04382221e-13,4.64886620e+14,4.79421370e+14,1.09318046e-13,5.08204970e+01,5.48437234e-07,4.64886620e+14,1.00000000e+00,1.00000000e+00
89,2.38694262e-13,1.15321726e+02,1.20972631e-06,8.43500775e-28,4.04396111e-13,4.83135726e+14,4.79425891e+14,2.38694262e-13,1.15321726e+02,1.20972631e-06,4.83135726e+14,1.00000000e+00,1.00000000e+00
90,6.26504623e-14,1.99496194e+01,2.88565204e-07,8.43515508e-28,4.04405917e-13,3.18427329e+14,4.79429142e+14,6.26504623e-14,1.99496194e+01,2.88565204e-07,3.18427329e+14,1.00000000e+00,1.00000000e+00
91,5.18113353e-14,2.18294640e+01,2.53599481e-07,8.43532465e-28,4.04416769e-13,4.21326026e+14,4.79432370e+14,5.18113353e-14,2.18294640e+01,2.53599481e-07,4.21326026e+14,1.00000000e+00,1.00000000e+00
92,6.96040605e-14,3.26052161e+01,3.49889968e-07,8.43558682e-28,4.04432991e-13,4.68438419e+14,4.79436700e+14,6.96040605e-14,3.26052161e+01,3.49889968e-07,4.68438419e+14,1.00000000e+00,1.00000000e+00
93,2.61972828e-13,1.31397418e+02,1.34125375e-06,8.43557025e-28,4.04431605e-13,5.01568879e+14,4.79435999e+14,2.61972828e-13,1.31397418e+02,1.34125375e-06,5.01568879e+14,1.00000000e+00,1.00000000e+00
94,3.88656080e-14,1.46615231e+01,1.85426401e-07,8.43555108e-28,4.04429947e-13,3.77236426e+14,4.79435123e+14,3.88656080e-14,1.46615231e+01,1.85426401e-07,3.77236426e+14,1.00000000e+00,1.00000000e+00
95,2.71951711e-14,1.12098090e+01,1.32414960e-07,8.43557158e-28,4.04430822e-13,4.12198509e+14,4.79434995e+14,2.71951711e-14,1.12098090e+01,1.32414960e-07,4.12198509e+14,1.00000000e+00,1.00000000e+00
96,4.14805788e-14,1.95413521e+01,2.08826481e-07,8.43565197e-28,4.04435696e-13,4.71096417e+14,4.79436205e+14,4.14805788e-14,1.95413521e+01,2.08826481e-07,4.71096417e+14,1.00000000e+00,1.00000000e+00
97,7.19075887e-14,3.48732975e+01,3.64805682e-07,8.43582688e-28,4.04447164e-13,4.84973813e+14,4.79439857e+14,7.19075887e-14,3.48732975e+01,3.64805682e-07,4.84973813e+14,1.00000000e+00,1.00000000e+00
98,2.17833542e-13,1.04740158e+02,1.10259075e-06,8.43584219e-28,4.04448833e-13,4.80826583e+14,4.79440966e+14,2.17833542e-13,1.04740158e+02,1.10259075e-06,4.80826583e+14,1.00000000e+00,1.00000000e+00
99,3.53322476e-14,1.14952007e+01,1.63424619e-07,8.43585290e-28,4.04450586e-13,3.25345865e+14,4.79442435e+14,3.53322476e-14,1.14952007e+01,1.63424619e-07,3.25345865e+14,1.00000000e+00,1.00000000e+00
100,3.51944205e-14,1.46095159e+01,1.71651194e-07,8.43585152e-28,4.04452177e-13,4.15108864e+14,4.79444400e+14,3.51944205e-14,1.46095159e+01,1.71651194e-07,4.15108864e+14,1.00000000e+00,1.00000000e+00
101,4.86068111e-14,2.24672749e+01,2.43492278e-07,8.43578314e-28,4.04451384e-13,4.62224828e+14,4.79447346e+14,4.86068111e-14,2.24672749e+01,2.43492278e-07,4.62224828e+14,1.00000000e+00,1.00000000e+00
102,1.83484151e-13,8.91859774e+01,9.31426148e-07,8.43575076e-28,4.04451314e-13,4.86069107e+14,4.79449104e+14,1.83484151e-13,8.91859774e+01,9.31426148e-07,4.86069107e+14,1.00000000e+00,1.00000000e+00
103,2.60393976e-14,1.01360399e+01,1.25111331e-07,8.43570699e-28,4.04449306e-13,3.89257851e+14,4.79449211e+14,2.60393976e-14,1.01360399e+01,1.25111331e-07,3.89257851e+14,1.00000000e+00,1.00000000e+00
104,1.75979443e-14,7.19212361e+00,8.55122887e-08,8.43562626e-28,4.04446520e-13,4.08691122e+14,4.79450497e+14,1.75979443e-14,7.19212361e+00,8.55122887e-08,4.08691122e+14,1.00000000e+00,1.00000000e+00
105,3.21369972e-14,1.47696057e+01,1.60749696e-07,8.43552324e-28,4.04444310e-13,4.59582631e+14,4.79453732e+14,3.21369972e-14,1.47696057e+01,1.60749696e-07,4.59582631e+14,1.00000000e+00,1.00000000e+00
106,7.96559571e-14,3.76038962e+01,4.01233112e-07,8.43544582e-28,4.04443305e-13,4.72078894e+14,4.79456941e+14,7.96559571e-14,3.76038962e+01,4.01233112e-07,4.72078894e+14,1.00000000e+00,1.00000000e+00
107,2.74254349e-14,1.07598970e+01,1.32007435e-07,8.43542209e-28,4.04445224e-13,3.92332774e+14,4.79460565e+14,2.74254349e-14,1.07598970e+01,1.32007435e-07,3.92332774e+14,1.00000000e+00,1.00000000e+00
108,1.56583513e-14,6.01153680e+00,7.49990164e-08,8.43541558e-28,4.04447884e-13,3.83918886e+14,4.79464089e+14,1.56583513e-14,6.01153680e+00,7.49990164e-08,3.83918886e+14,1.00000000e+00,1.00000000e+00
109,3.65227629e-14,1.73617544e+01,1.84304995e-07,8.43544028e-28,4.04452138e-13,4.75368044e+14,4.79467727e+14,3.65227629e-14,1.73617544e+01,1.84304995e-07,4.75368044e+14,1.00000000e+00,1.00000000e+00
110,2.88120729e-14,1.24012406e+01,1.41760670e-07,8.43548333e-28,4.04457403e-13,4.30418203e+14,4.79471522e+14,2.88120729e-14,1.24012406e+01,1.41760670e-07,4.30418203e+14,1.00000000e+00,1.00000000e+00
111,2.06963475e-14,8.65506271e+00,1.01119878e-07,8.43559309e-28,4.04467915e-13,4.18192761e+14,4.79477745e+14,2.06963475e-14,8.65506271e+00,1.01119878e-07,4.18192761e+14,1.00000000e+00,1.00000000e+00
112,6.74470456e-14,3.43226154e+01,3.46700791e-07,8.43562382e-28,4.04470051e-13,5.08882414e+14,4.79478530e+14,6.74470456e-14,3.43226154e+01,3.46700791e-07,5.08882414e+14,1.00000000e+00,1.00000000e+00
113,1.61853536e-14,6.69951077e+00,7.88858546e-08,8.43566211e-28,4.04472467e-13,4.13924276e+14,4.79479218e+14,1.61853536e-14,6.69951077e+00,7.88858546e-08,4.13924276e+14,1.00000000e+00,1.00000000e+00
114,1.39724689e-14,6.57423136e+00,7.03190067e-08,8.43578264e-28,4.04481125e-13,4.70513222e+14,4.79482631e+14,1.39724689e-14,6.57423136e+00,7.03190067e-08,4.70513222e+14,1.00000000e+00,1.00000000e+00
