iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
15,1.59024748e-12,2.59797577e+02,5.02928665e-06,4.18492797e-23,1.08968812e-14,1.63369274e+14,2.60383960e+08,3.10087831e-16,2.46881954e-12,7.68442476e-10,7.96167825e+03,1.00000000e+00,1.00000000e+00
16,2.01781801e-12,3.14894822e+02,6.31941448e-06,2.25632413e-22,1.09118404e-14,1.56057098e+14,4.83611387e+07,1.15491726e-14,2.53073908e-12,2.86205197e-08,2.19127307e+02,1.00000000e+00,1.00000000e+00
17,8.86959073e-13,1.24386569e+02,2.71873620e-06,4.89379216e-21,1.09232405e-14,1.40239355e+14,2.23206058e+06,6.45930172e-14,7.86198339e-13,1.60070837e-07,1.21715686e+01,1.00000000e+00,1.00000000e+00
18,8.47557791e-13,1.36510652e+02,2.67224531e-06,2.19337313e-21,1.09302363e-14,1.61063532e+14,4.98330000e+06,1.41211822e-12,1.02578109e-12,3.49943313e-06,7.26413040e-01,1.00000000e+00,1.00000000e+00
19,1.01700984e-12,1.76550558e+02,3.26015726e-06,7.70147636e-22,1.09336001e-14,1.73597689e+14,1.41967586e+07,6.32862747e-13,1.44577772e-12,1.56832540e-06,2.28450438e+00,1.00000000e+00,1.00000000e+00
20,6.53878653e-13,1.09343841e+02,2.07855102e-06,6.75722069e-23,1.09522669e-14,1.67223446e+14,1.62082421e+08,2.21739781e-13,8.07077033e-13,5.49503240e-07,3.63974849e+00,1.00000000e+00,1.00000000e+00
21,6.68340116e-13,1.01972941e+02,2.08332083e-06,4.94747771e-22,1.09724793e-14,1.52576418e+14,2.21779258e+07,1.83036697e-14,7.25707655e-13,4.53591426e-08,3.96482053e+01,1.00000000e+00,1.00000000e+00
22,1.03908289e-12,2.03742818e+02,3.42923360e-06,4.86917935e-22,1.09919732e-14,1.96079465e+14,2.25745909e+07,1.32249483e-13,2.05930572e-12,3.27733375e-07,1.55713707e+01,1.00000000e+00,1.00000000e+00
23,7.37865144e-13,1.11381897e+02,2.29499526e-06,1.28570764e-22,1.10065076e-14,1.50951563e+14,8.56066122e+07,1.33622012e-13,7.92355381e-13,3.31134689e-07,5.92982674e+00,1.00000000e+00,1.00000000e+00
24,6.48204573e-13,9.75860655e+01,2.01502208e-06,3.86955432e-21,1.10243433e-14,1.50548252e+14,2.84899563e+06,3.63870836e-14,6.38925219e-13,9.01724554e-08,1.75591214e+01,1.00000000e+00,1.00000000e+00
